gene_name	symbol	chrom	strand	len	reads	RPKM
NM_001081084	Cubn	chr2	-	11325	0	0.0
NM_001081085	2010317E24Rik	chr2	+	3121	21	0.241542280218
NM_001081086	Ppig	chr2	+	6297	3127	17.8263251485
NM_001081087	Kbtbd10	chr2	+	2538	28	0.396035438172
NM_001081088	Lrp2	chr2	-	15467	0	0.0
NM_001081089	Gpat2	chr2	+	2628	15	0.204896025375
NM_011980	Zfp146	chr7	-	2030	1291	22.8295757077
NM_011981	Zfp260	chr7	+	3716	2278	22.0062301251
NM_011982	Homer1	chr13	+	2081	213	3.67430462111
NM_011983	Homer2	chr7	-	10999	0	0.0
NM_011984	Homer3	chr8	+	2436	7	0.103154550706
NM_011985	Mmp23	chr4	-	1434	3	0.075099965786
NM_011986	Ncdn	chr4	-	3701	1460	14.1612440213
NM_011987	Pla2g10	chr16	-	1022	0	0.0
NM_011988	Slc27a3	chr3	-	2265	5	0.0792445555093
NM_011989	Slc27a4	chr2	+	4008	1557	13.9453216408
NM_146772	Olfr1189	chr2	+	921	0	0.0
NM_001009951	BC088983	chr8	-	1399	280	7.18468864961
NM_001081556	Ano3	chr2	-	2304	0	0.0
NM_001081557	Camta1	chr4	-	8448	39	0.165721302342
NM_001109045	Aqp8	chr7	+	1483	0	0.0
NM_001037922	Gm6531	chr8	+	2397	15	0.224641950223
NM_001037923	Lekr1	chr3	+	2463	6	0.0874489248373
NM_001037926	Gm13051	chr4	+	2833	130	1.64726857534
NM_001037927	Wdr93	chr7	+	2285	10	0.157101897793
NM_001109043	Zfp185	chrX	+	3554	0	0.0
NM_001037928	Gm11992	chr11	+	2400	0	0.0
NM_001037929	Gm14092	chr2	-	1814	0	0.0
NM_019651	Ptpn9	chr9	+	4056	1476	13.0633946403
NM_011676	Unc119	chr11	+	1281	861	24.128018516
NM_011677	Ung	chr5	+	1906	317	5.97040787812
NM_011674	Ugt8a	chr3	-	3599	0	0.0
NM_011675	Uck1	chr2	-	1951	1239	22.7972085787
NM_011672	Ufd1l	chr16	+	1996	1350	24.279563087
NM_011673	Ugcg	chr4	+	3719	3895	37.5966300887
NM_011670	Uchl1	chr5	+	1147	5	0.156485543355
NM_011671	Ucp2	chr7	+	4133	18605	161.596483118
NM_001109040	Kif21a	chr15	-	6439	0	0.0
NM_011678	Usp4	chr9	+	3668	3776	36.9547521936
NR_027344	Trub2	chr2	-	2514	819	11.6946240278
NR_027343	Gorasp2	chr2	+	2484	1776	25.6660482105
NM_009239	Sp4	chr12	-	5770	2115	13.1583730348
NM_009238	Sox4	chr13	-	2953	299	3.63475696243
NM_001166138	Armc8	chr9	-	3629	590	5.8362337699
NM_009233	Sox1	chr8	+	4037	0	0.0
NM_009231	Sos1	chr17	-	8919	1408	5.66701192658
NM_009230	Soat1	chr1	-	4785	1302	9.76779818322
NM_009237	Sox3	chrX	-	2065	0	0.0
NM_009236	Sox18	chr2	-	1619	0	0.0
NM_009235	Sox15	chr11	+	1138	0	0.0
NM_009234	Sox11	chr12	-	8451	0	0.0
NM_001004061	Fam170a	chr18	+	1342	0	0.0
NM_001004062	Crtc1	chr8	-	5674	894	5.65608364104
NM_001004066	Zfp386	chr12	+	2065	955	16.6016384415
NM_001163564	Naf1	chr8	+	2990	308	3.69783189394
NM_001163565	Ptpn5	chr7	-	3024	26	0.308644965208
NM_001163566	Crb2	chr2	+	6372	0	0.0
NM_001163567	Fam102b	chr3	-	5702	240	1.51095546737
NM_001163569	Kif9	chr9	+	3162	24	0.272468946077
NM_001177709	Arfgap1	chr2	+	2442	1245	18.3016955933
NM_001177708	Arfgap1	chr2	+	2448	1249	18.3154950055
NM_001177700	Ablim2	chr5	+	3447	54	0.562367367818
NM_001177703	Gal3st1	chr11	+	1751	1	0.0205013041952
NR_033241	Bmp1	chr14	-	4454	2	0.0161193460466
NM_001177705	Homez	chr14	-	5763	562	3.50070352401
NM_001177707	Arfgap1	chr2	+	2729	1342	17.652922555
NM_001177706	Arfgap1	chr2	+	2852	1362	17.1433314605
NM_001030274	Ndufs5	chr4	-	509	236	16.6441590184
NM_027715	Otud1	chr2	+	2529	398	5.64939418386
NM_027717	Dydc2	chr14	-	592	0	0.0
NM_027711	Iqgap2	chr13	-	5771	1545	9.61047924669
NM_027712	Dlgap1	chr17	+	4287	1	0.0083736374261
NM_001256180	BC107364	chr3	-	1159	0	0.0
NM_026047	Rnf219	chr14	-	3456	615	6.38806045779
NM_026046	Zfp329	chr7	-	7933	1368	6.19036531291
NM_026045	Prpf18	chr2	-	3413	3119	32.8055045974
NM_026044	Wdr85	chr2	+	2952	529	6.4329022861
NM_026043	Rnpc3	chr3	-	2236	419	6.72682081733
NM_001142357	Alg12	chr15	-	2131	405	6.82243189888
NM_026041	Rrp15	chr1	-	1213	353	10.4467581426
NM_026040	Srfbp1	chr18	+	1463	736	18.0593087924
NM_001130179	Tnnt2	chr1	+	1148	1	0.0312698463813
NM_026048	Cinp	chr12	-	2029	255	4.51154994069
NM_001130178	Tnnt2	chr1	+	1152	1	0.0311612705258
NM_008548	Man1a	chr10	-	3889	4291	39.6084828037
NM_008549	Man2a1	chr17	+	6078	5099	30.1156299456
NM_008542	Smad6	chr9	-	2971	0	0.0
NM_001013816	Gm5622	chr14	+	1581	0	0.0
NM_008541	Smad5	chr13	+	6585	1534	8.36252089788
NM_008546	Mfap2	chr4	+	1080	0	0.0
NM_001013811	Fam169b	chr7	+	2819	2137	27.2130413802
NM_008545	Mageb3	chr2	-	2322	0	0.0
NM_010200	Fgf13	chrX	-	2493	495	7.12771877442
NM_176808	Mcfd2	chr17	-	2275	583	9.19930016064
NM_010202	Fgf4	chr7	+	3030	0	0.0
NM_001005331	Eif4g1	chr16	+	5396	9452	62.8809953705
NM_001033355	Zfp568	chr7	+	7176	356	1.78088224329
NM_010205	Fgf8	chr19	-	1199	0	0.0
NM_010206	Fgfr1	chr8	+	5008	1	0.00716808778868
NM_010207	Fgfr2	chr7	-	5198	1	0.00690607611499
NM_010208	Fgr	chr4	+	3342	403	4.32878719606
NM_010209	Fh1	chr1	-	1632	811	17.8389108681
NM_026295	Ctdp1	chr18	-	3685	1364	13.2875378271
NM_176807	Folr4	chr9	-	1239	941	27.2637727285
NM_001085518	Gm14085	chr2	+	3740	1432	13.7448198344
NM_001130177	Tnnt2	chr1	+	1161	1	0.0309197102892
NM_001130176	Tnnt2	chr1	+	1109	1	0.0323695073451
NM_001167832	Zfp764	chr7	-	2471	389	5.65124963099
NM_001081011	Srgap2	chr1	-	8040	1717	7.66623066165
NM_009004	Kif20a	chr18	+	3473	182	1.88119683948
NM_001167831	AI846148	chr19	-	1594	334	7.52186934609
NM_001081017	Unc79	chr12	+	8870	2	0.00809420149847
NM_033524	Spred1	chr2	+	2997	220	2.63513927329
NM_001081016	Zc3h7b	chr15	+	5958	2759	16.6233610404
NM_033525	Npnt	chr3	-	3720	38	0.366697789929
NM_033522	Ferd3l	chr12	+	885	0	0.0
NM_001081014	Dennd4c	chr4	+	5648	2709	17.2179702366
NM_009001	Rab3a	chr8	+	1446	107	2.65633668748
NM_009003	Rab4a	chr8	+	1412	46	1.16947453803
NM_001201470	Papss2	chr19	+	3599	1	0.00997437722859
NM_054082	Mta3	chr17	+	2115	1776	30.143954494
NM_182930	Plekha6	chr1	+	7397	4	0.0194120771371
NM_025923	Fancl	chr11	+	1775	260	5.25826690022
NM_025922	Itpa	chr2	+	1159	509	15.7652906606
NM_025924	Upf3a	chr8	+	1401	673	17.2442600953
NM_054084	Calcb	chr7	+	962	24	0.895578801972
NM_001146329	Sbk2	chr7	-	1139	32	1.00854177056
NM_001146328	Rbm46	chr3	-	1789	0	0.0
NM_001146325	Tigit	chr16	-	963	3862	143.963904922
NM_001146324	Hps3	chr3	-	2335	615	9.45487663474
NM_020052	Scube2	chr7	-	3562	0	0.0
NM_020050	Tmem9b	chr7	-	1685	1653	35.2160453213
NM_020051	Ascl3	chr7	-	706	3	0.152540157135
NM_144899	Adamtsl4	chr3	-	3856	36	0.335145282999
NM_144898	Msto1	chr3	-	1825	522	10.2677496236
NM_144893	Slc35c2	chr2	-	2009	815	14.5628141719
NM_144892	Ncoa5	chr2	-	3091	1238	14.3776952939
NM_144891	Gdap1l1	chr2	+	2580	2	0.0278277392602
NM_144890	Bpifb5	chr2	+	1637	0	0.0
NM_144897	Apoa1bp	chr3	-	905	560	22.2129931951
NM_144896	Pet112l	chr3	+	2307	203	3.15875599483
NM_144895	Spg20	chr3	+	3780	911	8.65155579398
NM_144894	Zgpat	chr2	+	2289	1818	28.5112147959
NM_001136055	Cd82	chr2	-	1683	16689	355.970357257
NR_024068	Snhg7	chr2	-	742	64	3.09630478885
NR_024069	2010107H07Rik	chr14	-	403	186	16.5682078365
NR_024067	Snhg6	chr1	-	407	254	22.4030394251
NM_001164792	Tpbg	chr9	+	3509	1	0.0102302033758
NM_001164793	Polr2m	chr9	-	2172	4151	68.6057550246
NM_198885	Scx	chr15	+	1136	2	0.0632003233199
NM_198884	B4galnt3	chr6	-	2961	1	0.0121235338216
NM_007668	Cdk5	chr5	-	2058	628	10.9542313554
NM_007669	Cdkn1a	chr17	+	1910	8	0.150357208987
NM_007662	Cdh15	chr8	+	2843	0	0.0
NM_007663	Cdh16	chr8	-	3003	0	0.0
NM_007661	Cdk11b	chr4	+	2589	2769	38.3935739339
NM_007666	Cdh6	chr15	-	2632	0	0.0
NM_007667	Cdh8	chr8	-	3158	0	0.0
NM_007664	Cdh2	chr18	-	4646	0	0.0
NM_007665	Cdh3	chr8	+	3231	0	0.0
NM_027332	Rpf1	chr3	-	1990	477	8.60464462261
NM_001205385	Actr3	chr1	-	2554	20448	287.407157395
NM_001205386	Actr3	chr1	-	2551	20448	287.745150916
NM_021527	Mkks	chr2	-	3194	284	3.19191313569
NM_001163456	Cox18	chr5	-	1330	264	7.1255750996
NM_027335	2210016F16Rik	chr13	-	2822	922	11.7284750253
NM_145850	Vmn1r188	chr13	+	927	0	0.0
NM_145851	Cables2	chr2	-	2945	1167	14.2250300559
NM_145852	Ropn1l	chr15	-	910	18	0.710066050135
NM_145853	Tpcn1	chr5	-	4648	1118	8.63462179774
NM_145856	Il17f	chr1	-	1175	3	0.0916539156912
NM_145857	Nod2	chr8	+	4621	46	0.357346472128
NM_001110159	Nxt1	chr2	+	1075	410	13.691247716
NM_001204411	Kcnj11	chr7	-	2667	0	0.0
NM_001105245	Pcdh19	chrX	-	10294	0	0.0
NM_001105246	Pcdh19	chrX	-	10150	0	0.0
NM_001168502	Zfp57	chr17	+	2088	0	0.0
NM_022021	Cables1	chr18	+	3265	846	9.30153903959
NM_022020	Rbp7	chr4	-	594	1	0.0604339792015
NM_022023	Gmfb	chr14	-	4171	3541	30.4756777486
NM_022022	Ube4b	chr4	-	5508	2333	15.2050706691
NM_022025	Slc5a7	chr17	-	5180	0	0.0
NM_022024	Gmfg	chr7	+	1006	2772	98.9151652743
NM_022027	Syne1	chr10	+	4823	2167	16.1290684554
NM_027058	1700017D01Rik	chr19	-	1194	0	0.0
NM_027057	Wdfy1	chr1	-	717	150	7.5099965786
NM_022028	Sav1	chr12	-	2524	1162	16.5266341507
NM_027055	Spaca4	chr7	-	710	0	0.0
NM_027054	Cst12	chr2	+	546	0	0.0
NM_027053	Lrrc51	chr7	-	874	8	0.328583831997
NM_027052	Slc38a4	chr15	-	3932	0	0.0
NM_001111053	Dclk1	chr3	+	6026	4	0.0238285985036
NM_027050	1700008A04Rik	chr11	-	606	0	0.0
NM_029901	Akr1c21	chr13	+	1209	0	0.0
NM_029906	9530003J23Rik	chr10	-	1219	0	0.0
NM_029909	C330018D20Rik	chr18	-	2413	191	2.8414739645
NR_027627	Kcnk2	chr1	-	3297	0	0.0
NM_001011535	Olfr1182	chr2	-	1178	0	0.0
NM_016665	Stra13	chr11	-	636	303	17.1022459822
NM_016666	Aip	chr19	-	1347	1692	45.0920934882
NM_016667	Sntb1	chr15	-	2153	601	10.0207004046
NM_016660	Hmga1	chr17	+	2004	2544	45.5708391191
NM_016661	Ahcy	chr2	-	2541	1463	20.6684208869
NM_016662	Mxd3	chr13	-	1299	55	1.51992155544
NM_016663	Syt3	chr7	+	2498	0	0.0
NM_016668	Bhmt	chr13	-	2071	1	0.0173335507705
NM_016669	Crym	chr7	-	1256	0	0.0
NR_045841	4933407G14Rik	chr10	+	1262	0	0.0
NR_045840	4933416M07Rik	chr8	+	1520	0	0.0
NR_045843	Gm5420	chr10	+	2206	0	0.0
NR_045842	4933417O13Rik	chr7	-	1526	0	0.0
NR_045845	Gm5547	chr3	+	459	161	12.5915973136
NR_045844	Gm17746	chr12	+	1115	0	0.0
NR_045847	D930028M14Rik	chr7	+	1006	42	1.49871462537
NR_045846	4933416M06Rik	chr13	+	1285	0	0.0
NR_045849	4933417D19Rik	chr8	+	1229	3	0.0876268111775
NR_045848	D930028M14Rik	chr7	+	904	42	1.66781738177
NM_134058	Pelo	chr13	-	1572	337	7.6956444584
NM_134059	Ddx41	chr13	-	2205	1287	20.9525839238
NM_134050	Rab15	chr12	-	3126	0	0.0
NM_134052	Adi1	chr12	+	1675	704	15.0877848875
NM_134054	1110002B05Rik	chr12	-	1363	1018	26.8114040729
NM_170704	Cd40	chr2	+	1678	3	0.0641795893547
NM_207659	Hook3	chr8	-	12836	2494	6.97484203898
NM_207658	Defa22	chr8	+	419	0	0.0
NM_207651	Slc14a2	chr18	-	4045	0	0.0
NM_207650	Dtna	chr18	+	6321	0	0.0
NM_207653	Cflar	chr1	+	6911	3130	16.2581482869
NM_207652	Tsc22d1	chr14	+	4588	341	2.66807851421
NM_207655	Egfr	chr11	+	5965	1	0.00601806934547
NM_207654	Efna5	chr17	-	5259	4	0.0273038856404
NM_207657	5031410I06Rik	chr5	-	2947	0	0.0
NM_170702	Cd40	chr2	+	1596	3	0.067477036928
NM_170703	Cd40	chr2	+	1621	3	0.0664363670186
NM_010582	Itih2	chr2	-	3122	0	0.0
NM_029274	Wbp7	chr7	-	8457	4860	20.6294464371
NM_029277	Arhgap12	chr18	-	4957	850	6.15556104476
NM_029271	Mrpl32	chr13	-	768	473	22.108921438
NM_029270	Arhgap24	chr5	+	3346	3	0.0321856996226
NM_029272	Ndufs7	chr10	+	758	749	35.4715566631
NM_029279	Secisbp2	chr13	+	2913	1116	13.7528069168
NM_029278	Nop14	chr5	-	2702	1445	19.197741439
NM_021042	Abcc9	chr6	-	7433	18	0.0869312667325
NM_021041	Abcc9	chr6	-	7538	18	0.0857203642376
NM_021600	Chrnd	chr1	+	2910	0	0.0
NM_133208	Zfp287	chr11	-	5021	700	5.004670096
NM_133209	Pilrb1	chr5	-	1020	0	0.0
NM_001243938	Gm3139	chr5	+	2024	0	0.0
NM_133200	P2ry14	chr3	-	1798	8	0.159723175287
NM_133201	Mfn2	chr4	-	4377	1596	13.0895276899
NM_133202	Trhr2	chr8	-	1340	0	0.0
NM_133203	Klra17	chr6	-	1177	0	0.0
NM_133204	Zscan5b	chr7	+	1969	1	0.0182314797591
NM_133205	Arr3	chrX	+	1359	0	0.0
NM_133206	Znrf1	chr8	+	5562	1730	11.1656177107
NM_133207	Kcnh7	chr2	-	3798	0	0.0
NM_146868	Olfr894	chr9	+	949	0	0.0
NM_146869	Olfr147	chr9	+	1175	0	0.0
NM_001193631	Prss51	chr14	+	959	0	0.0
NM_001042527	Blm	chr7	-	4598	472	3.68502694232
NM_001042523	Txnrd1	chr10	+	3634	1553	15.3410176119
NM_001042528	Cacna1b	chr2	-	6984	9	0.0462600304713
NM_207205	Igsf3	chr3	+	7330	92	0.45055881247
NM_207208	Clca6	chr3	-	2998	0	0.0
NM_207209	Sec24b	chr3	-	4702	2385	18.2084674596
NR_040428	Gm19619	chr5	-	2856	15	0.188538779652
NR_040429	Gm15408	chr5	+	1379	2	0.0520635005739
NM_145139	Eif3l	chr15	+	1893	3349	63.5085459215
NM_145138	Nek9	chr12	-	5386	4671	31.1322962141
NM_145137	Mgl2	chr11	+	1550	25	0.578996510415
NM_145136	Myocd	chr11	-	5118	0	0.0
NM_145135	Rnh1	chr7	-	1803	1584	31.5374871297
NR_040427	Gm9899	chr5	-	4823	0	0.0
NR_040420	Gm6568	chrX	+	1061	73	2.46987578335
NR_040421	Gm15401	chr6	+	1464	11	0.269723784223
NM_145131	Pitrm1	chr13	+	3534	1211	12.3011363879
NR_040423	2610037D02Rik	chr15	-	3631	8	0.0790917844026
NM_001113364	Tbc1d14	chr5	-	3885	2739	25.3086304776
NM_001113367	Boll	chr1	-	1087	14	0.462344959558
NM_001113360	Plch2	chr4	-	5053	4	0.0284170066461
NM_001113362	Tbc1d14	chr5	-	4771	3266	24.5739177084
NM_172647	F11r	chr1	+	2482	8	0.1157059908
NM_172646	Dnm3	chr1	-	4590	12	0.09385041476
NM_172645	AI848100	chr1	-	6308	2751	15.6554855437
NM_172644	Dars2	chr1	-	3581	361	3.61884945437
NM_001113369	Ceacam2	chr7	-	3287	3	0.0327634167743
NM_001113368	Ceacam2	chr7	-	3827	3	0.0281404104879
NM_172641	9930023K05Rik	chr19	+	2385	5	0.0752574080623
NM_001195760	S100a2	chr3	+	315	4	0.455844871692
NM_001013380	Dync1li2	chr8	-	4633	1764	13.667966836
NM_178281	Trim39	chr17	-	3070	1372	16.0429182938
NM_008756	Ocln	chr13	-	3192	2	0.0224923456427
NM_001039485	Fam38b	chr18	-	10724	0	0.0
NM_001039484	Kcnj10	chr1	+	5407	41	0.272204388658
NM_001039483	Tmco1	chr1	+	4474	771	6.18622959116
NM_001039482	Klhl20	chr1	-	4037	1449	12.8847878382
NM_001039488	4933421E11Rik	chr3	+	3359	1794	19.172558458
NM_001081080	Phf3	chr1	-	7561	5059	24.0188979584
NM_001081081	Gls	chr1	-	4973	3014	21.7566699996
NM_001081082	Alpi	chr1	-	2337	0	0.0
NM_001081083	Armc3	chr2	+	2995	372	4.45875643279
NR_028354	Mvd	chr8	-	1864	121	2.33027458215
NM_025379	Cox7b	chrX	+	1001	1356	48.6287658577
NM_178641	Inpp5f	chr7	+	4740	1112	8.4215897498
NM_178640	B3galnt2	chr13	+	3681	965	9.41085607664
NM_178643	C230052I12Rik	chr7	-	1788	286	5.7420392185
NM_178642	Ano1	chr7	-	4601	0	0.0
NM_178645	Blmh	chr11	+	2355	1677	25.5628803286
NM_178644	Oaf	chr9	-	2388	16	0.240521163455
NM_178647	Cggbp1	chr16	+	4320	2366	19.6606842837
NM_178646	Tigd5	chr15	+	4801	33	0.246745857177
NM_213614	Sept5	chr16	-	2127	4	0.0675087609698
NM_213615	A530032D15Rik	chr1	-	1760	176	3.58977836457
NM_213616	Atp2b4	chr1	-	8101	1546	6.85075589634
NM_177420	Psat1	chr19	-	2172	923	15.254905297
NM_080470	Smc1b	chr15	-	4040	0	0.0
NM_080471	Ankrd6	chr4	-	4573	9	0.0706494757952
NM_001162945	Mtx3	chr13	+	6275	1015	5.80657376899
NM_001162944	Gm10318	chr10	+	930	0	0.0
NM_001162947	Nek3	chr8	-	1989	110	1.98529723531
NM_001162946	Pcx	chr19	+	4148	51	0.441366192365
NM_001162941	Mapre2	chr18	+	3993	2070	18.6096699591
NM_177429	Ofd1	chrX	-	4453	961	7.74708512992
NM_001162943	Dchs1	chr7	-	10651	1	0.00337036744397
NM_001162942	Mapre2	chr18	+	3936	2070	18.8791697527
NM_145392	Bag2	chr1	-	1815	98	1.93828253294
NM_025375	Wbscr22	chr5	-	1516	483	11.4370906998
NM_174885	Adam6a	chr12	+	2507	0	0.0
NM_178397	Faf2	chr13	+	4322	2331	19.3608823874
NM_178396	Car12	chr9	+	3716	95	0.917731282654
NM_178395	Zdhhc2	chr8	+	2498	786	11.2952994177
NM_178394	Jakmip1	chr5	+	2382	700	10.5493066969
NM_178392	Snapc1	chr12	+	2125	746	12.602233694
NM_178391	Setmar	chr6	+	1609	78	1.74022816928
NM_178390	Fam53a	chr5	-	2003	1390	24.9115922454
NM_178399	3110035E14Rik	chr1	+	3187	0	0.0
NM_178398	Wipi2	chr5	+	3911	1368	12.5564224054
NR_045108	Patz1	chr11	+	2054	514	8.98318441767
NR_045109	Patz1	chr11	+	1889	489	9.29275606286
NR_045100	Gm12159	chr11	-	1447	0	0.0
NR_045101	Gm11985	chr11	-	1003	0	0.0
NM_145390	Tnpo2	chr8	+	4865	2442	18.0189902699
NM_008173	Nr3c1	chr18	-	6329	2973	16.8627130319
NM_008172	Grin2d	chr7	-	4383	5	0.0409511563378
NM_008171	Grin2b	chr6	-	7505	3	0.0143495470936
NM_008170	Grin2a	chr16	-	4512	0	0.0
NM_008177	Grpr	chrX	-	2493	1	0.0143994318675
NM_008176	Cxcl1	chr5	+	949	0	0.0
NM_008175	Grn	chr11	+	2333	954	14.6791622795
NM_008174	Grm8	chr6	-	3678	0	0.0
NM_008179	Gspt2	chrX	+	2493	48	0.691172729641
NM_008178	Gsx1	chr5	+	1772	0	0.0
NM_177282	Mical2	chr7	+	6689	160	0.858670262119
NM_177284	Nrxn1	chr17	-	9004	0	0.0
NM_177289	Cbfa2t3	chr8	-	7591	57	0.269552584351
NM_025594	Zmat2	chr18	+	2257	1656	26.3388257498
NM_025595	Mrpl51	chr6	+	1515	583	13.8141306043
NM_025596	Prelid1	chr13	+	1089	3046	100.408309444
NM_025597	Ndufb3	chr1	+	532	574	38.7318191967
NM_025590	Acot11	chr4	-	5668	465	2.94503694341
NM_025591	Fam136a	chr6	+	1606	494	11.0420330766
NM_025592	Rpl35	chr2	-	452	11005	874.015727923
NM_025593	Polr2l	chr7	-	1671	370	7.94864150144
NM_025598	Ppdpf	chr2	+	797	690	31.0783823282
NM_025599	2610528E23Rik	chr16	-	1171	104	3.18818915385
NM_029796	Lrg1	chr17	-	1353	0	0.0
NM_153808	Smc5	chr19	-	5730	1790	11.214141837
NM_153800	Arhgap22	chr14	+	2598	8	0.110539749486
NM_153801	Tecrl	chr5	-	2373	0	0.0
NM_153802	Zfp128	chr7	+	3833	198	1.85435981264
NM_153803	Glb1l2	chr9	-	3686	0	0.0
NM_153804	Plekhg3	chr12	+	4955	177	1.28232244305
NM_153805	Pkn3	chr2	+	2931	47	0.575638291146
NM_153806	Dnttip2	chr3	+	2403	1900	28.3835992205
NM_153807	Acsf2	chr11	-	3069	1003	11.7319898979
NM_177396	Il28b	chr7	+	582	0	0.0
NM_177397	Atp6v1g3	chr1	+	1887	20	0.380474654433
NM_024171	Sec61b	chr4	+	552	1117	72.6409861092
NM_024170	Cxx1a	chrX	-	1275	398	11.2057395223
NM_024173	Atp6v1g1	chr4	+	1093	816	26.8001751646
NM_024172	Hspbp1	chr7	-	1488	413	9.96356495005
NM_024175	Rps23	chr13	+	555	15037	972.603554379
NM_024174	Mrps23	chr11	+	1302	983	27.1025509399
NM_024177	Mrpl38	chr11	-	1411	607	15.4429161396
NM_024176	Drap1	chr19	-	916	1710	67.0144214347
NM_024179	0610009O20Rik	chr18	+	2404	878	13.1107545927
NM_001253703	St7l	chr3	+	5490	424	2.77243356389
NM_001253700	Rai12	chr11	-	954	456	17.1586890382
NM_177395	Map3k9	chr12	-	3390	26	0.275322234451
NM_001253706	Sept6	chrX	-	4714	9857	75.0624635969
NM_001253704	Wibg	chr10	+	1220	1388	40.8410850002
NM_001253705	Wibg	chr10	+	1324	1470	39.8563005734
NM_001122978	Casp8ap2	chr4	+	6557	1493	8.17376711652
NM_001122977	Gm7168	chr17	+	1603	0	0.0
NM_010460	Hoxb7	chr11	+	1269	0	0.0
NM_010461	Hoxb8	chr11	+	2645	0	0.0
NM_010462	Hoxc10	chr15	+	1913	0	0.0
